"","year","Tree.Num","lfstate0first","lfstate1first","lfstate2first","lfstate3first","lfstate0last","lfstate1last","lfstate2last","lfstate3last","catstate0first","catstate1first","catstate2first","catstate3first","catstate4first","flstate0first","flstate1first","flstate2first","flmaxstate","AcornDate","Count1","Count2","MnAcorns","lat","long","1","2","3","4","5","6","7","8","9","10","11","12"
"177",2009,874,"1/20/09","3/31/09","3/31/09","4/22/09","3/25/09","4/14/09","4/22/09","6/9/09","1/20/09","3/31/09","3/31/09","4/9/09","4/14/09","1/20/09","4/9/09","4/22/09",2,"9/29/09",2,3,2.5,34.69638,-120.03817,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"178",2009,882,"1/20/09","3/31/09","4/9/09","4/22/09","3/25/09","4/22/09","4/28/09","6/9/09","1/20/09","3/31/09",NA,"4/9/09","4/14/09","1/20/09","4/14/09","4/22/09",2,"9/29/09",12,13,12.5,34.69641,-120.03826,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"179",2009,888,"1/20/09","2/18/09","2/24/09","3/25/09","2/10/09","3/31/09","4/9/09","6/9/09","1/20/09","2/24/09","3/3/09","3/10/09","3/17/09","1/20/09","2/24/09","3/17/09",2,"9/29/09",1,1,1,34.70271,-120.03452,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"180",2009,889,"1/20/09","3/10/09","3/17/09","4/9/09","3/10/09","4/9/09","4/14/09","6/9/09","1/20/09","3/10/09","3/17/09","4/9/09","3/31/09","1/20/09","3/25/09","3/31/09",2,"9/29/09",0,0,0,34.70074,-120.03898,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"181",2009,894,"1/20/09","3/17/09","3/25/09","4/9/09","3/17/09","4/14/09","4/22/09","6/9/09","1/20/09","3/17/09","3/25/09","4/9/09","3/31/09","1/20/09","3/31/09","4/9/09",2,"9/29/09",38,23,30.5,34.70157,-120.03853,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"182",2009,895,"1/20/09","3/25/09","3/31/09","4/9/09","3/17/09","4/14/09","4/22/09","6/9/09","1/20/09","3/25/09","3/31/09",NA,"4/9/09","1/20/09","3/31/09","4/9/09",2,"9/29/09",0,0,0,34.69909,-120.03876,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"183",2009,896,"1/20/09","3/3/09","3/10/09","3/25/09","3/3/09","3/31/09","4/9/09","6/9/09","1/20/09","3/3/09","3/10/09","3/17/09","3/25/09","1/20/09","3/17/09","3/25/09",2,"9/29/09",13,12,12.5,34.70221,-120.03639,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"184",2009,914,"1/20/09","3/25/09","3/31/09","4/9/09","3/17/09","4/14/09","4/22/09","6/9/09","1/20/09","3/17/09","3/25/09","4/14/09","3/31/09","1/20/09",NA,"3/31/09",2,"9/29/09",1,2,1.5,34.69466,-120.04035,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"185",2009,937,"1/20/09","3/10/09","3/17/09","3/25/09","3/3/09","3/31/09","4/9/09","6/9/09","1/20/09","3/10/09","3/17/09",NA,"3/25/09","1/20/09","3/17/09","3/25/09",2,"9/29/09",9,4,6.5,34.70279,-120.04185,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"186",2009,938,"1/20/09","3/3/09","3/10/09","3/25/09","2/24/09","3/31/09","4/9/09","6/9/09","1/20/09","3/3/09","3/10/09","3/25/09","3/25/09","1/20/09","3/10/09","4/14/09",2,"9/29/09",0,0,0,34.7023,-120.04304,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"187",2009,939,"1/20/09","2/24/09","3/10/09","3/25/09","2/24/09","3/31/09","4/9/09","6/9/09","1/20/09","2/24/09","3/10/09",NA,"3/17/09","1/20/09","3/10/09","3/25/09",2,"9/29/09",2,11,6.5,34.7026,-120.04309,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"188",2009,940,"1/20/09","2/24/09","3/3/09","3/25/09","2/18/09","3/31/09","4/9/09","6/9/09","1/20/09","2/24/09","3/3/09","3/17/09","3/25/09","1/20/09","3/3/09","3/17/09",2,"9/29/09",8,11,9.5,34.70295,-120.04324,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"189",2009,941,"1/20/09","3/10/09","3/17/09","3/31/09","3/10/09","3/31/09","4/9/09","6/9/09","1/20/09","3/10/09","3/17/09","3/25/09","3/31/09","1/20/09","3/25/09","3/31/09",2,"9/29/09",14,15,14.5,34.70412,-120.04233,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"190",2009,953,"1/20/09","2/24/09","3/10/09","3/25/09","6/9/09","2/24/09","3/17/09","6/9/09","1/20/09","2/24/09","3/10/09",NA,"3/17/09","1/20/09",NA,NA,0,"9/29/09",3,2,2.5,34.70271,-120.03444,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"191",2009,954,"1/20/09","2/18/09","3/10/09","3/25/09","2/24/09","3/31/09","4/9/09","6/9/09","1/20/09","2/18/09","3/3/09","3/25/09","3/17/09","1/20/09","3/17/09","4/9/09",2,"9/29/09",0,0,0,34.70281,-120.03439,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"192",2009,955,"1/20/09","2/18/09","3/10/09","3/25/09","2/18/09","3/31/09","4/9/09","6/9/09","1/20/09","2/18/09","3/10/09",NA,"3/17/09","1/20/09","3/10/09","3/17/09",2,"9/29/09",1,0,0.5,34.70278,-120.03446,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"193",2009,957,"1/20/09","3/10/09","3/25/09","3/31/09","3/10/09","4/9/09","4/14/09","6/9/09","1/20/09","3/10/09","3/17/09","3/25/09","3/31/09","1/20/09","3/25/09","4/9/09",2,"9/29/09",4,14,9,34.70307,-120.03812,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"194",2009,963,"1/20/09","3/17/09","3/25/09","4/14/09","3/17/09","4/14/09","4/22/09","6/9/09","1/20/09","3/17/09","3/25/09",NA,"4/9/09","1/20/09",NA,"4/9/09",2,"9/29/09",0,1,0.5,34.70285,-120.03904,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"195",2009,964,"1/20/09","3/10/09","3/17/09","4/9/09","3/10/09","4/9/09","4/14/09","6/9/09","1/20/09","3/10/09","3/17/09",NA,"3/25/09","1/20/09",NA,"3/31/09",2,"9/29/09",3,1,2,34.70276,-120.03907,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"196",2009,988,"1/20/09","3/17/09","3/25/09","4/14/09","3/17/09","4/14/09","4/22/09","6/9/09","1/20/09","3/17/09","3/25/09","3/31/09","4/9/09","1/20/09","3/31/09","4/9/09",2,"9/29/09",1,0,0.5,34.69403,-120.03807,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"197",2009,990,"1/20/09","3/10/09","3/17/09","3/31/09","3/3/09","4/14/09","4/22/09","6/9/09","1/20/09","3/10/09","3/17/09","3/31/09","3/25/09","1/20/09",NA,"3/31/09",2,"9/29/09",0,0,0,34.69377,-120.03836,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"198",2009,991,"1/20/09","3/10/09","3/17/09","3/31/09","3/3/09","4/9/09","4/14/09","6/9/09","1/20/09","3/10/09","3/17/09","3/25/09","3/31/09","1/20/09","3/17/09","3/31/09",2,"9/29/09",4,0,2,34.69334,-120.03813,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"199",2009,1165,"1/20/09","3/25/09","3/31/09","4/22/09","3/25/09","4/22/09","4/28/09","6/9/09","1/20/09","3/25/09","3/31/09","4/9/09","4/14/09","1/20/09","4/9/09","4/14/09",2,"9/29/09",15,7,11,34.7065,-120.04192,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"200",2009,1166,"1/20/09","3/17/09","3/25/09","4/9/09","3/10/09","4/14/09","4/22/09","6/9/09","1/20/09","3/17/09","3/25/09",NA,"3/31/09","1/20/09","4/9/09","3/31/09",2,"9/29/09",0,0,0,34.70652,-120.04121,12.954,106.934,33.02,6.35,0.508,2.286,0.508,0.254,0,2.54,69.596,51.816
"201",2010,19,"1/30/10","3/15/10","3/18/10","3/23/10","3/10/10","3/23/10","4/7/10","5/5/10","1/30/10","3/15/10","3/18/10","3/23/10","4/1/10","1/30/10",NA,"3/23/10",2,"10/6/10",75,80,77.5,34.70752,-120.04054,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"202",2010,20,"1/30/10","3/15/10","3/18/10","3/28/10","3/10/10","3/23/10","4/1/10","5/5/10","1/30/10","3/15/10","3/23/10","3/18/10","3/28/10","1/30/10","3/18/10","3/28/10",2,"10/6/10",1,0,0.5,34.7073,-120.04025,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"203",2010,21,"1/30/10","3/4/10","3/18/10","3/23/10","3/4/10","3/23/10","4/1/10","5/5/10","1/30/10","3/4/10","3/23/10","3/18/10","3/28/10","1/30/10","3/18/10","3/28/10",2,"10/6/10",19,1,10,34.70589,-120.04051,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"204",2010,22,"1/30/10","3/15/10","3/18/10","3/28/10","3/10/10","3/28/10","4/7/10","5/5/10","1/30/10","3/15/10","3/28/10","3/23/10","3/28/10","1/30/10","3/18/10","3/28/10",2,"10/6/10",1,0,0.5,34.7056,-120.04067,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"205",2010,24,"1/30/10","2/10/10","2/21/10","3/7/10","2/7/10","3/10/10","3/18/10","5/5/10","1/30/10","2/10/10","2/21/10","3/1/10","3/10/10","1/30/10",NA,NA,0,"10/6/10",0,1,0.5,34.7056,-120.04034,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"206",2010,25,"1/30/10","3/7/10","3/18/10","3/23/10","3/4/10","3/23/10","4/1/10","5/5/10","1/30/10","3/7/10","3/28/10","3/18/10","4/1/10","1/30/10","3/18/10","4/1/10",2,"10/6/10",2,4,3,34.70545,-120.04027,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"207",2010,26,"1/30/10","3/1/10","3/4/10","3/28/10","3/7/10","3/23/10","4/1/10","5/5/10","1/30/10","3/1/10","3/4/10","3/18/10","3/28/10","1/30/10","3/28/10","5/5/10",2,"10/6/10",0,0,0,34.70501,-120.04072,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"208",2010,27,"1/30/10","3/18/10","3/18/10","3/28/10","3/15/10","3/28/10","4/7/10","5/5/10","1/30/10","3/18/10","3/23/10","3/28/10","4/1/10","1/30/10",NA,"3/28/10",2,"10/6/10",0,0,0,34.70496,-120.04091,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"209",2010,30,"1/30/10","3/15/10","3/18/10","3/28/10","3/10/10","3/28/10","4/13/10","5/5/10","1/30/10","3/15/10","3/23/10","3/28/10","4/1/10","1/30/10","3/28/10","4/4/10",2,"10/6/10",3,7,5,34.7039,-120.04117,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"210",2010,31,"1/30/10","3/23/10","4/1/10","3/28/10","3/18/10","3/28/10","4/1/10","5/5/10","1/30/10","3/23/10",NA,"4/1/10","4/1/10","1/30/10","4/4/10",NA,1,"10/6/10",0,0,0,34.70381,-120.04101,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"211",2010,32,"1/30/10","2/17/10","3/1/10","3/18/10","2/14/10","3/15/10","3/23/10","5/5/10","1/30/10","2/17/10","3/1/10","3/15/10","3/28/10","1/30/10","3/4/10","3/10/10",2,"10/6/10",68,53,60.5,34.70143,-120.04046,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"212",2010,33,"1/30/10","3/15/10","3/18/10","3/28/10","3/10/10","3/28/10","4/1/10","5/5/10","1/30/10","3/15/10","3/18/10","3/28/10","3/23/10","1/30/10",NA,"3/23/10",2,"10/6/10",42,53,47.5,34.70106,-120.04023,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"213",2010,34,"1/30/10","3/7/10","3/18/10","3/23/10","3/4/10","3/28/10","3/18/10","5/5/10","1/30/10","3/7/10",NA,"3/18/10","3/23/10","1/30/10","3/18/10","3/28/10",2,"10/6/10",0,0,0,34.70066,-120.04032,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"214",2010,35,"1/30/10","2/25/10","3/1/10","3/18/10","2/21/10","3/18/10","3/23/10","5/5/10","1/30/10","2/25/10","3/1/10","3/18/10","3/23/10","1/30/10","3/10/10","3/18/10",2,"10/6/10",53,64,58.5,34.70022,-120.0405,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"215",2010,36,"1/30/10","2/17/10","2/25/10","3/18/10","2/14/10","3/23/10","3/28/10","5/5/10","1/30/10","2/17/10","3/1/10","3/18/10","3/23/10","1/30/10","3/1/10","3/23/10",2,"10/6/10",55,78,66.5,34.6991,-120.04008,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"216",2010,37,"1/30/10","3/15/10","3/23/10","3/28/10","3/10/10","3/23/10","3/28/10","5/5/10","1/30/10","3/15/10","3/18/10","3/23/10","3/28/10","1/30/10","3/23/10","4/1/10",2,"10/6/10",0,1,0.5,34.69778,-120.03967,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"217",2010,38,"1/30/10","3/7/10","3/18/10","3/23/10","3/4/10","3/23/10","4/4/10","5/5/10","1/30/10","3/7/10",NA,"3/18/10","3/23/10","1/30/10","3/18/10","4/1/10",2,"10/6/10",0,0,0,34.69767,-120.03983,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"218",2010,39,"1/30/10","3/15/10","3/18/10","4/1/10","3/10/10","3/28/10","4/7/10","5/5/10","1/30/10","3/15/10","3/18/10","3/28/10","4/1/10","1/30/10","3/23/10","4/1/10",2,"10/6/10",0,0,0,34.69772,-120.03999,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"219",2010,130,"1/30/10","3/18/10","3/23/10","3/28/10","3/15/10","4/1/10","4/7/10","5/5/10","1/30/10","3/18/10","3/23/10","3/28/10","4/1/10","1/30/10","3/28/10","4/4/10",2,"10/6/10",8,37,22.5,34.70752,-120.03975,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"220",2010,133,"1/30/10","3/7/10","3/18/10","3/28/10","3/4/10","3/23/10","4/1/10","5/5/10","1/30/10","3/7/10","3/23/10","3/23/10","3/28/10","1/30/10",NA,"3/23/10",2,"10/6/10",6,0,3,34.70678,-120.03986,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"221",2010,134,"1/30/10","2/17/10","3/1/10","3/15/10","2/14/10","3/15/10","3/23/10","5/5/10","1/30/10","2/17/10","2/25/10","3/18/10","3/10/10","1/30/10","3/1/10","3/4/10",2,"10/6/10",0,0,0,34.70581,-120.04142,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"222",2010,140,"1/30/10","3/4/10","3/1/10","3/18/10","3/1/10","3/18/10","3/23/10","5/5/10","1/30/10","3/4/10","3/1/10","3/18/10","3/23/10","1/30/10","3/18/10","3/23/10",2,"10/6/10",0,2,1,34.70482,-120.04069,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"223",2010,146,"1/30/10","3/7/10","3/7/10","3/18/10","3/4/10","3/18/10","3/23/10","5/5/10","1/30/10","3/4/10","3/4/10","3/15/10","3/28/10","1/30/10",NA,NA,0,"10/6/10",0,0,0,34.70359,-120.04326,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"224",2010,147,"1/30/10","2/21/10","2/25/10","3/10/10","2/17/10","3/15/10","3/23/10","5/5/10","1/30/10","2/21/10","2/25/10","3/7/10","3/18/10","1/30/10","3/1/10","3/10/10",2,"10/6/10",3,1,2,34.70362,-120.04308,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"225",2010,148,"1/30/10","3/15/10","3/15/10","3/18/10","3/10/10","3/18/10","3/28/10","5/5/10","1/30/10","3/15/10","3/23/10","3/18/10","4/1/10","1/30/10",NA,NA,0,"10/6/10",0,0,0,34.70362,-120.04296,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"226",2010,151,"1/30/10","2/17/10","2/25/10","3/15/10","2/14/10","3/15/10","3/23/10","5/5/10","1/30/10","2/17/10","2/25/10","3/15/10","3/18/10","1/30/10","3/4/10","3/10/10",2,"10/6/10",0,1,0.5,34.70382,-120.04262,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"227",2010,152,"1/30/10","2/21/10","2/25/10","3/7/10","2/17/10","3/15/10","3/23/10","5/5/10","1/30/10","2/21/10","2/25/10","3/7/10","3/15/10","1/30/10","3/1/10","3/4/10",2,"10/6/10",10,8,9,34.70428,-120.04262,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"228",2010,153,"1/30/10","3/1/10","3/1/10","3/15/10","2/25/10","3/15/10","3/23/10","5/5/10","1/30/10","3/1/10","3/1/10","3/15/10","3/23/10","1/30/10","3/18/10",NA,1,"10/6/10",2,5,3.5,34.70422,-120.04241,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"229",2010,156,"1/30/10","2/17/10","2/25/10","3/18/10","2/14/10","3/15/10","3/23/10","5/5/10","1/30/10","2/17/10","2/25/10","3/15/10","3/23/10","1/30/10","3/18/10","4/1/10",2,"10/6/10",2,1,1.5,34.70398,-120.04222,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"230",2010,157,"1/30/10","3/7/10","3/18/10","3/23/10","3/7/10","4/7/10","4/21/10","5/5/10","1/30/10","3/7/10","3/28/10","4/1/10","3/23/10","1/30/10","3/23/10","4/1/10",2,"10/6/10",0,0,0,34.70289,-120.04078,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"231",2010,161,"1/30/10","3/15/10","3/23/10","3/28/10","3/10/10","3/23/10","4/1/10","5/5/10","1/30/10","3/15/10","3/23/10","3/23/10","3/28/10","1/30/10","3/23/10","3/28/10",2,"10/6/10",0,1,0.5,34.7011,-120.03984,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"232",2010,162,"1/30/10","3/15/10","3/18/10","4/1/10","3/10/10","4/4/10","4/7/10","5/5/10","1/30/10","3/15/10","3/23/10","3/18/10","4/1/10","1/30/10",NA,NA,0,"10/6/10",0,1,0.5,34.69974,-120.03992,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"233",2010,163,"1/30/10","3/15/10","3/18/10","3/28/10","3/10/10","3/28/10","4/4/10","5/5/10","1/30/10","3/15/10","3/23/10","3/28/10","4/4/10","1/30/10","3/23/10","4/7/10",2,"10/6/10",26,16,21,34.69967,-120.03973,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"234",2010,165,"1/30/10","3/1/10","3/7/10","3/18/10","2/25/10","3/18/10","3/23/10","5/5/10","1/30/10","3/1/10",NA,"3/18/10","3/23/10","1/30/10","3/15/10","3/23/10",2,"10/6/10",2,15,8.5,34.69664,-120.03912,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"235",2010,166,"1/30/10","3/10/10","3/10/10","3/23/10","3/7/10","3/23/10","4/1/10","5/5/10","1/30/10","3/10/10","3/15/10","3/23/10","3/28/10","1/30/10","3/23/10","4/1/10",2,"10/6/10",13,16,14.5,34.69642,-120.03977,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"236",2010,168,"1/30/10","3/28/10","3/28/10","4/1/10","3/23/10","4/21/10","4/30/10","5/5/10","1/30/10","3/28/10","3/28/10","4/1/10","4/13/10","1/30/10","4/4/10","5/5/10",2,"10/6/10",19,19,19,34.69611,-120.04035,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"237",2010,169,"1/30/10","3/18/10","3/23/10","4/1/10","3/15/10","4/1/10","4/13/10","5/5/10","1/30/10","3/18/10","3/23/10","3/28/10","4/1/10","1/30/10","3/28/10","4/7/10",2,"10/6/10",10,33,21.5,34.6963,-120.0404,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"238",2010,183,"1/30/10","2/17/10","2/25/10","3/10/10","2/14/10","3/15/10","3/18/10","5/5/10","1/30/10",NA,NA,NA,NA,"1/30/10","4/4/10",NA,1,"10/6/10",6,0,3,34.70544,-120.04053,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"239",2010,186,"1/30/10","3/15/10","3/18/10","3/28/10","3/10/10","3/23/10","3/28/10","5/5/10","1/30/10","3/15/10","3/18/10","3/23/10","3/28/10","1/30/10",NA,"3/23/10",2,"10/6/10",3,10,6.5,34.70474,-120.04135,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"240",2010,505,"1/30/10","3/10/10","3/15/10","3/23/10","3/7/10","3/23/10","3/18/10","5/5/10","1/30/10","3/10/10","3/15/10","3/23/10","3/28/10","1/30/10","3/18/10",NA,1,"10/9/10",1,1,1,34.70164,-120.03973,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"241",2010,524,"1/30/10","2/21/10","3/1/10","3/18/10","2/17/10","3/15/10","3/23/10","5/5/10","1/30/10","2/21/10","3/1/10","3/18/10","3/23/10","1/30/10","3/4/10","3/23/10",2,"10/9/10",4,10,7,34.69624,-120.03795,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"242",2010,530,"1/30/10","3/15/10","3/18/10","3/28/10","3/10/10","3/28/10","4/7/10","5/5/10","1/30/10","3/15/10","3/28/10","3/18/10","4/1/10","1/30/10","3/23/10","4/1/10",2,"10/10/10",26,4,15,34.68101,-120.0351,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"243",2010,560,"1/30/10","3/23/10","3/18/10","4/1/10","3/18/10","3/28/10","4/7/10","5/5/10","1/30/10","3/23/10","3/18/10","3/28/10","4/1/10","1/30/10","4/1/10","4/13/10",2,"10/9/10",0,0,0,34.70059,-120.0393,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"244",2010,564,"1/30/10","3/1/10","3/15/10","3/18/10","2/25/10","3/18/10","3/23/10","5/5/10","1/30/10","3/1/10","3/15/10","3/18/10","3/23/10","1/30/10","3/18/10","3/23/10",2,"10/9/10",0,0,0,34.70301,-120.03804,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"245",2010,637,"1/30/10","2/17/10","3/1/10","3/15/10","2/14/10","3/15/10","3/23/10","5/5/10","1/30/10","2/10/10","2/25/10","3/15/10","3/18/10","1/30/10","3/1/10",NA,1,"10/6/10",0,0,0,34.69767,-120.04335,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"246",2010,639,"1/30/10","2/25/10","3/4/10","3/18/10","2/21/10","3/15/10","3/23/10","5/5/10","1/30/10","2/25/10","3/4/10",NA,"3/18/10","1/30/10","3/10/10","3/23/10",2,"10/9/10",3,7,5,34.69647,-120.03833,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"247",2010,640,"1/30/10","3/18/10","3/18/10","4/1/10","3/15/10","3/28/10","4/1/10","5/5/10","1/30/10","3/18/10","3/18/10","3/28/10","4/1/10","1/30/10","3/23/10","4/7/10",2,"10/9/10",0,0,0,34.69778,-120.03895,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"248",2010,641,"1/30/10","2/21/10","2/21/10","3/15/10","2/17/10","3/15/10","3/23/10","5/5/10","1/30/10","2/21/10","2/21/10","3/4/10","3/18/10","1/30/10","3/4/10","4/1/10",2,"10/6/10",26,4,15,34.70404,-120.04221,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"249",2010,642,"1/30/10","2/21/10","2/21/10","3/7/10","2/17/10","3/10/10","3/18/10","5/5/10","1/30/10","2/21/10","2/25/10","3/4/10","3/18/10","1/30/10","3/1/10","3/4/10",2,"10/6/10",11,9,10,34.70425,-120.04302,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"250",2010,643,"1/30/10","3/7/10","3/15/10","3/18/10","3/4/10","3/23/10","3/28/10","5/5/10","1/30/10","3/7/10","3/15/10","3/18/10","3/28/10","1/30/10","3/18/10","3/23/10",2,"10/6/10",1,5,3,34.7036,-120.04296,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"251",2010,644,"1/30/10","3/4/10","3/15/10","3/18/10","3/1/10","3/18/10","3/28/10","5/5/10","1/30/10","3/4/10","3/18/10","3/23/10","3/23/10","1/30/10","3/18/10","4/1/10",2,"10/9/10",36,32,34,34.70445,-120.03885,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"252",2010,645,"1/30/10","3/4/10","3/15/10","3/23/10","3/7/10","3/28/10","3/18/10","5/5/10","1/30/10","3/4/10","3/15/10",NA,"3/23/10","1/30/10","3/23/10",NA,1,"10/9/10",0,6,3,34.70461,-120.03756,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"253",2010,646,"1/30/10","2/25/10","2/25/10","3/15/10","2/21/10","3/15/10","3/23/10","5/5/10","1/30/10","2/25/10","2/25/10","3/15/10","3/23/10","1/30/10","3/7/10","4/1/10",2,"10/9/10",13,25,19,34.70413,-120.03796,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"254",2010,647,"1/30/10","2/21/10","2/25/10","3/10/10","2/17/10","3/15/10","3/23/10","5/5/10","1/30/10","2/21/10","2/25/10","3/10/10","3/23/10","1/30/10","3/1/10","3/23/10",2,"10/9/10",1,2,1.5,34.70321,-120.03582,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"255",2010,651,"1/30/10","3/4/10","3/18/10","3/23/10","3/1/10","3/23/10","3/28/10","5/5/10","1/30/10","3/4/10","3/18/10","3/18/10","3/23/10","1/30/10","3/18/10","3/28/10",2,"10/10/10",1,13,7,34.68506,-120.03447,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
"256",2010,660,"1/30/10","3/15/10","3/18/10","3/28/10","3/10/10","3/28/10","4/7/10","5/5/10","1/30/10","3/15/10","3/23/10","3/28/10","4/1/10","1/30/10","3/23/10","4/1/10",2,"10/10/10",19,14,16.5,34.68625,-120.03488,145.038,94.996,10.922,59.436,1.778,0,0,0,1.016,7.366,0,5.08
